First Name,Last Name,Customer Name,Education,Income,Loyalty Number,Customer_ID
Maryann,Reust,Maryann Reust,Bachelor,32517,420562,-5362447355975996724
Angelia,Hittner,Angelia Hittner,Doctor,17272,420569,-1665274042218064506
Anamaria,Loseke,Anamaria Loseke,Bachelor,79699,420590,8826800867550677379
Kimiko,Kuczenski,Kimiko Kuczenski,Bachelor,79253,420605,3240338399469529211
Georgeann,Abbington,Georgeann Abbington,Bachelor,97832,420672,3304272410166344798
Lupe,Musial,Lupe Musial,Bachelor,23046,420677,2248853833542003197
Tamar,Parcel,Tamar Parcel,Bachelor,68727,420714,-1478362913205750508
Nery,Conaway,Nery Conaway,Bachelor,37256,420719,5806109497608406229
Angel,Howerter,Angel Howerter,Bachelor,59349,420733,-1625577013765702079
Karleen,Haggart,Karleen Haggart,Bachelor,65773,420738,-2627719194663849122
Lucina,Huestis,Lucina Huestis,Bachelor,30752,420773,7691727935010467597
Katherine,Brazile,Katherine Brazile,Bachelor,92427,420786,-931110743591639393
Amelia,Eskaran,Amelia Eskaran,Bachelor,28025,420797,-3691202226589557668
Daniele,Puelo,Daniele Puelo,Bachelor,72217,420807,-4128535681368953620
Isis,Corkins,Isis Corkins,Bachelor,96306,420854,5431868141334930855
Alaine,Ogletree,Alaine Ogletree,Bachelor,53055,420856,3924301202751956197
Jeannetta,Badder,Jeannetta Badder,Bachelor,21947,420859,-8541094046403111396
Margarite,Franca,Margarite Franca,Bachelor,76374,420860,7158228542803634024
Edris,Sacramed,Edris Sacramed,High School or Below,10269,420890,8405739956938590095
Loreta,Moffatt,Loreta Moffatt,Master,17622,420906,426213876051713004
Kendal,Brieger,Kendal Brieger,Bachelor,50854,420907,-3400160557494286618
Corie,Croft,Corie Croft,Doctor,29950,420917,-8147460378477878782
Berneice,Legate,Berneice Legate,Bachelor,98121,420923,1478707477505872782
Adele,Spainhower,Adele Spainhower,High School or Below,10237,420928,-2107670655714652408
Arlena,Legallo,Arlena Legallo,Bachelor,42148,420942,-8242678063145243893
Christopher,Muse,Christopher Muse,Master,19683,420968,5966066648845592010
Edelmira,Smart,Edelmira Smart,Doctor,17672,421001,693081998579662890
Niesha,Bartone,Niesha Bartone,Bachelor,51071,421011,-2955663828484412839
Helen,Waibel,Helen Waibel,Master,25147,421032,3724986227199366833
Margareta,Rauschenberg,Margareta Rauschenberg,Bachelor,79090,421048,1833734884116402300
Hosea,Seminario,Hosea Seminario,Bachelor,49937,421092,-6890764736167762364
Minda,Cerney,Minda Cerney,Bachelor,77552,421108,-1176038412058656355
Efrain,Jellis,Efrain Jellis,Bachelor,84574,421122,-510411640367512180
Matha,Daugereau,Matha Daugereau,Doctor,18495,421133,-5815370924472641368
Martine,Villalvazo,Martine Villalvazo,Bachelor,23772,421148,-3682007305812495794
Ima,Offenbacker,Ima Offenbacker,Bachelor,60759,421191,-7060860723653744634
Ileen,Lessa,Ileen Lessa,Bachelor,25134,421247,-6471233217826103032
Sallie,Kale,Sallie Kale,Bachelor,55837,421252,6921920897770881803
Barabara,Bayn,Barabara Bayn,Bachelor,72302,421256,8392484777768155009
Ava,Appleman,Ava Appleman,Bachelor,29593,421284,1733300585770509501
Joshua,Vangelder,Joshua Vangelder,Bachelor,52210,421305,-8897364641015969149
Amada,Echevarria,Amada Echevarria,Bachelor,58213,421309,-677143190885365095
Louis,Slota,Louis Slota,Bachelor,99189,421322,275432530960409004
Jacquetta,Velasques,Jacquetta Velasques,High School or Below,26887,421331,-7384862140940835028
Eleonora,Knopf,Eleonora Knopf,High School or Below,26376,421339,-3011508887649264524
Karl,Rykaczewski,Karl Rykaczewski,Bachelor,74960,421351,7708449103797446810
Yuki,Mitzner,Yuki Mitzner,Bachelor,97719,421361,888290090118280869
Yu,Maasch,Yu Maasch,High School or Below,13088,421373,5193939402283078872
Kandice,Fleckenstein,Kandice Fleckenstein,High School or Below,12439,421402,-8527342535030974850
Stacey,Duhn,Stacey Duhn,Bachelor,28314,421432,1219156947980826933
Roy,Przepiora,Roy Przepiora,Bachelor,34398,421458,-663669997114240074
Gwyneth,Hackworth,Gwyneth Hackworth,Bachelor,68717,421486,-1162446616165058886
Iraida,Medoza,Iraida Medoza,Bachelor,43640,421497,8284696310161795600
Elvia,Mckeever,Elvia Mckeever,Bachelor,65083,421557,8495725890237188894
Lelia,Mccrystal,Lelia Mccrystal,Bachelor,27781,421580,-3458823467927327771
Murray,Soltys,Murray Soltys,Bachelor,97268,421589,1114281977572861728
Savanna,Crider,Savanna Crider,Bachelor,76157,421600,-7771707882608874504
Keira,Mainero,Keira Mainero,Doctor,19851,421607,7613777412173906644
Cinderella,Markus,Cinderella Markus,Bachelor,56225,421640,-2448241021524186793
Eli,Lweis,Eli Lweis,Bachelor,59649,421654,-5365857923440418559
Rae,Romance,Rae Romance,Bachelor,91890,421685,-846671126920637736
Shea,Deitrich,Shea Deitrich,Bachelor,80210,421691,3656881445194264740
Bridget,Respass,Bridget Respass,Bachelor,52405,421737,-4857718782732688375
Ignacio,Scarritt,Ignacio Scarritt,Bachelor,79440,421748,-7771767690483469839
Betty,Hourigan,Betty Hourigan,Bachelor,24661,421763,-7864817531312460744
Rena,Heinrich,Rena Heinrich,Bachelor,35695,421769,-5641932905029253254
Jerold,Vojta,Jerold Vojta,Bachelor,58414,421771,8898832764223339007
Cleta,Bayete,Cleta Bayete,High School or Below,12195,421817,-2553827655729912102
Johnetta,Hooghkirk,Johnetta Hooghkirk,Bachelor,52951,421833,3900483510987510821
Winifred,Friest,Winifred Friest,Bachelor,26351,421853,-3650585934313831208
Lauri,Baham,Lauri Baham,Bachelor,35625,421855,-6944980029938810317
Myrta,Grippi,Myrta Grippi,Doctor,13207,421880,-6988187184604432779
Shira,Puotinen,Shira Puotinen,Bachelor,48675,421923,-7303434045291954608
Blanch,Ledue,Blanch Ledue,Bachelor,30735,421930,-7825924027549056890
Jeromy,Hursey,Jeromy Hursey,Bachelor,55419,421971,3744804489139272786
Tawanda,Vazques,Tawanda Vazques,Master,27681,422051,-639594274356132825
Raquel,Shackley,Raquel Shackley,Bachelor,45855,422129,1933549199360529628
Rhona,Ghia,Rhona Ghia,Doctor,12940,422152,-3015775572445899490
Minh,Pirman,Minh Pirman,Bachelor,70435,422156,-3174435206884232437
Lorriane,Code,Lorriane Code,Bachelor,65602,422164,-6083076732888206918
Ross,Goldbeck,Ross Goldbeck,Bachelor,77915,422198,7953370395528784136
Leana,Gills,Leana Gills,Bachelor,55808,422204,-3900683353790615248
Eugene,Kingcade,Eugene Kingcade,Bachelor,84394,422245,-939115048152883107
Vanna,Farland,Vanna Farland,Bachelor,78185,422262,6962698932874439494
Dario,Leppla,Dario Leppla,Doctor,19003,422272,-3408788271026167013
Sherita,Dickel,Sherita Dickel,Bachelor,35257,422276,8210634360006437050
Elwanda,Dillashaw,Elwanda Dillashaw,Bachelor,38961,422318,4185114582547542400
Jenice,Cenci,Jenice Cenci,Bachelor,56980,422349,4318776084366781204
Granville,Brabble,Granville Brabble,Bachelor,43811,422356,414428798303322399
Lorna,Kahrs,Lorna Kahrs,Bachelor,36088,422358,-7174520643568729196
Sha,Chick,Sha Chick,Bachelor,68665,422373,-6320321490986293429
Samantha,Labbadia,Samantha Labbadia,Bachelor,72302,422398,1658272308849248879
Celsa,Stagner,Celsa Stagner,Master,19683,422425,5947274079014383751
Janessa,Arrigone,Janessa Arrigone,Bachelor,69545,422427,9221365302101014095
Kori,Pfrommer,Kori Pfrommer,Bachelor,95701,422433,9078196103704142370
Lelah,Wallor,Lelah Wallor,Bachelor,39393,422447,-6229372057316609087
Vallie,Endito,Vallie Endito,Bachelor,98044,422460,5453584700828852379
Tuan,Sikarskie,Tuan Sikarskie,Bachelor,79284,422465,-3117034458767589141
Kyong,Westen,Kyong Westen,High School or Below,23504,422496,3008495668335917127
Evangelina,Fonua,Evangelina Fonua,Bachelor,29530,422508,-2573252041838744645
Dong,Odenheimer,Dong Odenheimer,Bachelor,78618,422512,-3822347322615939240
Ronny,Neglio,Ronny Neglio,Bachelor,99845,422519,-2081301445383168561
Virgen,Hieber,Virgen Hieber,Bachelor,29549,422590,4920025994746470595
Ali,Choe,Ali Choe,Bachelor,79523,422666,-2234385451703957045
Karol,Kissinger,Karol Kissinger,Bachelor,99934,422750,-5937619080539702334
Bob,Forbess,Bob Forbess,Master,14290,422787,4138106155774137599
Melodie,Taheri,Melodie Taheri,Bachelor,25927,422803,-8643306262357365019
Peggie,Lingo,Peggie Lingo,Bachelor,58089,422805,2813620513594171947
Deena,Blockett,Deena Blockett,High School or Below,12222,422808,-2601493537330171213
Margot,Filla,Margot Filla,Bachelor,25965,422812,8977689521988784139
Melita,Yeats,Melita Yeats,Bachelor,73769,422824,549633824547909684
Delia,Hanks,Delia Hanks,Bachelor,71661,422863,-5104493750175677624
Retha,Ulrey,Retha Ulrey,Bachelor,27279,422867,-4185966647938111033
Imogene,Lapan,Imogene Lapan,Bachelor,58842,422869,-5644336783558812997
Madlyn,Stickles,Madlyn Stickles,Bachelor,23706,422884,4920656396044070384
Afton,Hollerud,Afton Hollerud,Bachelor,94903,422902,614823092078949696
Larae,Zellars,Larae Zellars,Bachelor,57293,422928,-7616405004262739040
Latoya,Bernell,Latoya Bernell,Bachelor,41460,422934,-1787826565572054076
Ellen,Shildneck,Ellen Shildneck,Bachelor,69379,422944,-2105654867076270808
Wai,Dejager,Wai Dejager,Bachelor,39646,422989,6211300724691681802
Wes,Mirisola,Wes Mirisola,Bachelor,28919,422993,3399897207224947803
Yetta,Marske,Yetta Marske,Bachelor,51144,422994,-7016071580124871782
Rosa,Grunert,Rosa Grunert,Bachelor,46896,423007,845619332375523576
Irvin,Arrow,Irvin Arrow,Bachelor,51066,423046,-865708793009324017
Marquerite,Kuhlmey,Marquerite Kuhlmey,Master,29692,423051,4153366685469699853
Kizzy,Keeter,Kizzy Keeter,Bachelor,39930,423075,-1116681458622375416
Tiesha,Sisney,Tiesha Sisney,Bachelor,83220,423078,8392906321167917347
Korey,Fuse,Korey Fuse,Bachelor,26811,423096,-2496494234078762125
Cherilyn,Frymyer,Cherilyn Frymyer,Bachelor,48328,423101,7362212547686766180
Nancey,Monford,Nancey Monford,Bachelor,66676,423118,-222187630900287101
Ronald,Zarriello,Ronald Zarriello,Bachelor,34337,423119,-8432899688544992146
Wei,Giegerich,Wei Giegerich,Bachelor,58268,423123,-4362291929724507082
Taneka,Faulkenberry,Taneka Faulkenberry,Bachelor,26790,423124,-1760643141543799521
Vannessa,Kuehnel,Vannessa Kuehnel,Master,19581,423125,7975337059945278002
Oralia,Broughton,Oralia Broughton,Bachelor,41991,423126,5762417821729934014
Janeen,Bufkin,Janeen Bufkin,Bachelor,90414,423130,-3780210828732412677
Tressie,Lake,Tressie Lake,Bachelor,61385,423151,9212252681835125853
Thomasine,Chew,Thomasine Chew,Bachelor,32983,423153,3594503914393297377
Angelique,Sirianni,Angelique Sirianni,Bachelor,39854,423176,-8096935117782154536
Sophia,Rouch,Sophia Rouch,Bachelor,61542,423201,-5824897919092153200
Tracy,Venning,Tracy Venning,Bachelor,61486,423228,6549728470228436847
Reggie,Mchughes,Reggie Mchughes,Bachelor,60875,423250,-4590352265029497857
Ellan,Fasciano,Ellan Fasciano,Doctor,11885,423254,6080064870451813778
Norbert,Belliveau,Norbert Belliveau,Bachelor,73604,423258,5737459093593600646
Jacquelin,Schoebel,Jacquelin Schoebel,Master,23376,423266,-7374285898884616414
Patricia,Looney,Patricia Looney,Doctor,16976,423272,-959000225814704872
Cassandra,Hasty,Cassandra Hasty,Bachelor,31650,423292,5927001493050829038
Simona,Freeland,Simona Freeland,Bachelor,56980,423301,8416156448740635806
Cindi,Baures,Cindi Baures,Master,13663,423313,-3694954438901384624
Florencio,Earps,Florencio Earps,Bachelor,51510,423324,1334606856014071151
Harriet,Vafiadis,Harriet Vafiadis,Doctor,13103,423363,2925385459128272758
Teri,Demarrais,Teri Demarrais,Master,22828,423393,927332598739803580
Virgen,Nickolich,Virgen Nickolich,High School or Below,29120,423409,-4687897803486178751
Maud,Hoffine,Maud Hoffine,Bachelor,59537,423419,4087062155828407268
Ludivina,Fels,Ludivina Fels,Bachelor,54655,423425,-6259894332980150120
Chantelle,Dorning,Chantelle Dorning,Bachelor,88768,423427,5140822751007583996
Talisha,Steinert,Talisha Steinert,Bachelor,54339,423432,2978495346258420521
Lynwood,Markel,Lynwood Markel,Bachelor,29853,423444,-748861065988867822
Lenita,Hellman,Lenita Hellman,Bachelor,85609,423563,-8578399234727009270
Becky,Vandyke,Becky Vandyke,Master,27443,423583,2162321130379737392
Luis,Chiquito,Luis Chiquito,Bachelor,56044,423598,-9165742707074930553
Candi,Dunnaville,Candi Dunnaville,Bachelor,82414,423609,4725182122832145405
Danette,Wahington,Danette Wahington,Bachelor,97162,423619,-875890010734254092
Louie,Mcwhorter,Louie Mcwhorter,Bachelor,76608,423630,-623712101113624041
Leo,Luttmer,Leo Luttmer,Bachelor,48409,423635,4234255023685837437
Shirly,Kreisler,Shirly Kreisler,Doctor,26057,423644,7655542265211233639
Jessie,Kratky,Jessie Kratky,High School or Below,16618,423648,-4737230886119151787
Boris,Karn,Boris Karn,Bachelor,31504,423711,231533765033585558
Mana,Yorkman,Mana Yorkman,Bachelor,39547,423732,-4117202297494174579
Emilia,Islar,Emilia Islar,Bachelor,35482,423791,3246404572102971496
Coy,Done,Coy Done,Doctor,19949,423821,1541224531173779564
Caterina,Dortilla,Caterina Dortilla,Bachelor,58971,423844,-8126695542413287828
Marybeth,Hausman,Marybeth Hausman,Bachelor,66467,423854,-5868914682486517160
Dallas,Aquero,Dallas Aquero,Doctor,17257,423871,-4164903329094967205
Kathi,Mcgiboney,Kathi Mcgiboney,Bachelor,27739,423892,1123653005765710420
Suzanna,Tyszko,Suzanna Tyszko,Bachelor,63977,423912,-5190064781801971603
Hermina,Quandt,Hermina Quandt,Bachelor,81721,423939,1290884013576073326
Niesha,Fortes,Niesha Fortes,Bachelor,45345,423960,3582041835006158997
Sena,Noguchi,Sena Noguchi,Bachelor,61040,423998,-2887536275385550381
Katerine,Mutty,Katerine Mutty,Bachelor,23970,424012,4118966789321118971
Dona,Wiseley,Dona Wiseley,Bachelor,91890,424017,7147799422062341873
Terrell,Bartmes,Terrell Bartmes,Bachelor,45587,424027,-7084078721790107789
Tammara,Wedeking,Tammara Wedeking,Bachelor,74713,424039,6843749843760084948
Julio,Cafaro,Julio Cafaro,Bachelor,81872,424049,2097256369716236206
Michell,Slown,Michell Slown,Bachelor,47590,424067,-1179516648214439208
Ceola,Frederique,Ceola Frederique,Bachelor,77678,424077,8600550830984799840
Jacinto,Nicarry,Jacinto Nicarry,Bachelor,28466,424085,3951882190920331560
Gaylene,Weidenheimer,Gaylene Weidenheimer,Bachelor,47272,424100,-9080285630335099714
German,Flesher,German Flesher,Bachelor,65989,424112,3749785694250502552
Nilda,Molenda,Nilda Molenda,Bachelor,94042,424126,-6783039005657956675
Brittni,Papciak,Brittni Papciak,Master,21073,424136,-7496662033704877552
Kim,Eckhoff,Kim Eckhoff,Bachelor,26790,424139,7389196064704625202
Debbie,Guagliano,Debbie Guagliano,Bachelor,97162,424152,-1380705192093552759
Christie,Mahunik,Christie Mahunik,Bachelor,79027,424163,-8390877204137296006
Rosetta,Finnicum,Rosetta Finnicum,High School or Below,25143,424170,-1688267528590675457
Georgiana,Brafman,Georgiana Brafman,Bachelor,62587,424198,1916844643021088209
Lynn,Hudok,Lynn Hudok,Bachelor,64125,424208,-1347464576080033427
Halina,Nunamaker,Halina Nunamaker,Bachelor,97131,424214,-7045377066067311417
Ruthanne,Cunha,Ruthanne Cunha,Doctor,11885,424219,-2855669688495098238
Soon,Eagan,Soon Eagan,Bachelor,47918,424223,6103718442475236189
Frank,Hammerstad,Frank Hammerstad,High School or Below,10563,424270,1070314008818054980
Kacey,Kiflezghie,Kacey Kiflezghie,Bachelor,31354,424273,1334071293908517491
Gavin,Rathgeber,Gavin Rathgeber,Bachelor,73945,424277,4668126567154092761
Carola,Perza,Carola Perza,Doctor,27816,424319,-3790770010975082364
Kacy,Wierschem,Kacy Wierschem,Bachelor,90263,424352,8646390520350903773
Kaila,Stelmach,Kaila Stelmach,Bachelor,47481,424364,-6348031291202372805
Ayana,Ringman,Ayana Ringman,Bachelor,50825,424365,957054989758630966
Goldie,Sydner,Goldie Sydner,Bachelor,36409,424372,-1215939731362816311
Armand,Vind,Armand Vind,Bachelor,73339,424390,84152219450775641
Margery,Rocker,Margery Rocker,Bachelor,88723,424403,5061160535481620999
Bethann,Tutor,Bethann Tutor,Bachelor,30968,424421,-2902553673281195584
Hayley,Khong,Hayley Khong,Bachelor,32823,424560,2875437000520702515
Vicki,Steckel,Vicki Steckel,Bachelor,95891,424568,2444282017375745564
Tiffany,Suniga,Tiffany Suniga,Bachelor,67197,424588,-422174399485096622
Forest,Prutt,Forest Prutt,Bachelor,60662,424654,3065913056197153852
Joshua,Lemarr,Joshua Lemarr,Bachelor,23751,424688,8543280311473912063
Kathlyn,Kessner,Kathlyn Kessner,Master,21514,424785,1734218155094525868
Malika,Arnaudet,Malika Arnaudet,High School or Below,26222,424801,-4468530439915926323
Lavon,Burgen,Lavon Burgen,Bachelor,99875,424812,-583530594349835632
Jayne,Fiori,Jayne Fiori,Bachelor,93284,424846,5478446397743153041
Richelle,Prevot,Richelle Prevot,Bachelor,44428,424852,5748124530021568425
Joanna,Freeburger,Joanna Freeburger,Bachelor,65162,424879,7723176754209380542
Tamatha,Seelbach,Tamatha Seelbach,Bachelor,21685,424880,-5972614111688370262
Elissa,Mitchler,Elissa Mitchler,Bachelor,29401,424927,-2728915288755054717
Rubie,Teichmiller,Rubie Teichmiller,Bachelor,55350,424950,6959259855576979131
Leon,Hasgill,Leon Hasgill,Bachelor,42513,425059,-7462119933834089438
Jetta,Noman,Jetta Noman,Bachelor,53526,425116,7404445820098983524
Annabelle,Saldano,Annabelle Saldano,Bachelor,24019,425125,8052776460041736713
Cyndi,Kaaua,Cyndi Kaaua,Bachelor,83170,425170,-8010176308034818439
Gia,Biard,Gia Biard,Bachelor,50269,425174,-1921474012122079999
Kiersten,Meyerman,Kiersten Meyerman,Bachelor,34498,425214,-560182061743254027
Sona,Britcher,Sona Britcher,Bachelor,87864,425222,-7236068776153662477
Etsuko,Aumend,Etsuko Aumend,Doctor,12613,425284,8178136594659820525
Johnette,Bunt,Johnette Bunt,Bachelor,72257,425294,-4693742037033429464
Kaci,Haener,Kaci Haener,Bachelor,60233,425322,2659858706413330312
Elfriede,Spiotta,Elfriede Spiotta,Bachelor,37376,425325,-2130345956467977252
Patti,Santelli,Patti Santelli,Bachelor,25385,425339,32834091308653803
Florida,Vallow,Florida Vallow,Bachelor,79140,425373,-987850713732653952
Buford,Fuhrman,Buford Fuhrman,Bachelor,97849,425411,-3146588061888206138
Tess,Steffee,Tess Steffee,Bachelor,44428,425422,-7647792260258705357
Kera,Amara,Kera Amara,Bachelor,26118,425436,8278797049507602721
Ashley,Chandronnait,Ashley Chandronnait,Bachelor,51643,425441,-1810969893477741602
Rebecka,Graeter,Rebecka Graeter,Bachelor,61972,425445,3689149829413368687
Rhett,Balducci,Rhett Balducci,Bachelor,25998,425472,1652354882440932050
Tamala,Hayword,Tamala Hayword,Bachelor,38183,425477,-428871265520806067
Dominick,Wittlinger,Dominick Wittlinger,Bachelor,53223,425501,-872107290803676204
Janell,Pexton,Janell Pexton,Doctor,17034,425516,8907899348948457936
Lon,Minnaert,Lon Minnaert,Bachelor,88944,425522,73300779584342662
Karole,Herling,Karole Herling,Bachelor,75438,425537,759730342847219035
Lavonia,Buddy,Lavonia Buddy,Bachelor,67588,425597,4636447322464055341
Cristi,Sifers,Cristi Sifers,Bachelor,27688,425620,-6578990235884615706
See,Beder,See Beder,Doctor,20369,425659,2989256663465349514
Matilda,Leatherberry,Matilda Leatherberry,Bachelor,71794,425693,6908118137610165781
Ahmad,Dreibelbis,Ahmad Dreibelbis,Bachelor,40598,425701,-6305330751654304367
Winnifred,Nowinski,Winnifred Nowinski,Doctor,23815,425720,-1932741953605459657
Rossana,Tsiatsos,Rossana Tsiatsos,Master,26802,425791,5969365823019376492
Fausto,Semel,Fausto Semel,Bachelor,44788,425794,5596599944934757868
Haywood,Pfeifle,Haywood Pfeifle,Bachelor,73137,425824,-4688113064968762491
Gary,Urbancic,Gary Urbancic,Bachelor,41546,425826,1938414061695436593
Christiana,Ganigan,Christiana Ganigan,Bachelor,58268,425831,-1874168710171082342
Tobi,Sather,Tobi Sather,High School or Below,10074,425854,677896407878366232
Carol,Dewalt,Carol Dewalt,Bachelor,88009,425856,-7077172367023142156
Julian,Tacderan,Julian Tacderan,Bachelor,34498,425889,-3203462587988124120
Quinn,Grisostomo,Quinn Grisostomo,Bachelor,57693,425923,5690676161804997106
Albert,Mccook,Albert Mccook,Bachelor,34505,425940,-6693080192826265948
Minh,Sajorda,Minh Sajorda,Bachelor,59821,425948,2786047243175976628
Majorie,Matsushita,Majorie Matsushita,Bachelor,46988,425962,1187386186530917777
Abe,Faubus,Abe Faubus,Bachelor,95697,425973,-8231748850584400490
Mozella,Selfridge,Mozella Selfridge,High School or Below,24732,425975,-8922812810481682848
Christian,Pauker,Christian Pauker,Bachelor,20090,426020,-3929584387296808995
Kirsten,Vollmers,Kirsten Vollmers,Bachelor,30622,426022,2142829072813391026
Farah,Garetson,Farah Garetson,Bachelor,55632,426023,-4956000883365318736
Lyman,Farrant,Lyman Farrant,Bachelor,67248,426046,6073674440159959781
Ellan,Woodlin,Ellan Woodlin,Bachelor,21124,426106,9203166983127398945
Vince,Etheredge,Vince Etheredge,Bachelor,24224,426118,-4442627297821864168
Karima,Hadef,Karima Hadef,Doctor,20181,426124,457158625618089875
Meryl,Puzinski,Meryl Puzinski,Bachelor,70177,426137,4627581052689936115
Dorla,Damian,Dorla Damian,Bachelor,21585,426141,5780701964060159457
Jeniffer,Couturier,Jeniffer Couturier,Bachelor,35095,426170,6913064112196188345
Geoffrey,Ferrall,Geoffrey Ferrall,Bachelor,69833,426185,5109091106584330755
Jeannette,Zazula,Jeannette Zazula,Bachelor,26313,426192,3486786226402161030
Lavone,Pannell,Lavone Pannell,High School or Below,24378,426223,5558715682723896209
Leslee,Chamers,Leslee Chamers,Bachelor,97460,426274,3596550304383694502
Evelynn,Cottrell,Evelynn Cottrell,Bachelor,66463,426282,5164111532273550153
Louetta,Sorbera,Louetta Sorbera,Bachelor,70432,426286,-3799509964589653091
Felipe,Rocha,Felipe Rocha,Bachelor,78561,426302,-4292233836053595831
Sammie,Berkley,Sammie Berkley,Bachelor,75690,426315,-6754641625698725960
Warren,Nettles,Warren Nettles,High School or Below,29539,426346,-8490016416437973727
Karima,Janosik,Karima Janosik,Bachelor,80928,426351,-7629709989458455357
Sharee,Talcott,Sharee Talcott,Bachelor,49088,426353,4214103626954440203
Kamilah,Cring,Kamilah Cring,Bachelor,44368,426359,-4261994858984967919
Rosemarie,Shirkey,Rosemarie Shirkey,Bachelor,54665,426377,-8155004762062044107
Roxie,Schiltz,Roxie Schiltz,Bachelor,30525,426384,-2309218894157104967
Grady,Montemayor,Grady Montemayor,Bachelor,92834,426399,-7788688144534043386
Carylon,Hardenburg,Carylon Hardenburg,Bachelor,27750,426400,-2171636403241216102
Tiffaney,Camposano,Tiffaney Camposano,Bachelor,70521,426414,-1855021816502340565
Susana,Sacramed,Susana Sacramed,High School or Below,29095,426429,-7329856539469324458
Lettie,Mervyn,Lettie Mervyn,Bachelor,62810,426437,-8947390517638132288
Felicitas,Chancer,Felicitas Chancer,Bachelor,65605,426439,-9035637604240809341
Cassy,Brunz,Cassy Brunz,Bachelor,44788,426446,-6865961391892274306
Giuseppina,Donath,Giuseppina Donath,Bachelor,69772,426470,812643668109472980
Calvin,Disch,Calvin Disch,Bachelor,40260,426474,-9198171739861431373
Suzette,Crisco,Suzette Crisco,Bachelor,90443,426511,1285980225842684689
Rachelle,Scatton,Rachelle Scatton,Bachelor,26849,426516,4336723224855537584
Thora,Lary,Thora Lary,Doctor,19245,426529,1991287940370458920
Hipolito,Zinsli,Hipolito Zinsli,Bachelor,61883,426530,-3087062125037713660
Deloris,Hussaini,Deloris Hussaini,High School or Below,16208,426533,1563335154574535220
Douglas,Billheimer,Douglas Billheimer,Doctor,22158,426536,-9029829342645797375
Kristyn,Hy,Kristyn Hy,Bachelor,83497,426588,-8443114268244101099
Erminia,Klamm,Erminia Klamm,Bachelor,71449,426610,-4653573170196182010
Kandice,Kammler,Kandice Kammler,Bachelor,20497,426636,-5296677129407849949
Summer,Zeeb,Summer Zeeb,Bachelor,46051,426698,-3654505174082153952
Ryann,Dragan,Ryann Dragan,High School or Below,28879,426701,6802271935798968069
Codi,Kampen,Codi Kampen,Bachelor,28422,426720,867870448688558045
Asley,Eledge,Asley Eledge,Bachelor,95765,426791,-707417241309264283
Lita,Berne,Lita Berne,Bachelor,30509,426839,2798827706600948341
Everett,Petesic,Everett Petesic,Bachelor,34452,426840,8890690820511893462
Karla,Oakden,Karla Oakden,Bachelor,47747,426856,4381622460674660041
Cassondra,Herrington,Cassondra Herrington,Bachelor,72014,426958,8412199919846536869
Virgil,Cherubin,Virgil Cherubin,Doctor,16181,426972,1641427661757255569
Garfield,Coutant,Garfield Coutant,Bachelor,46703,426981,5736458317472157314
Jeannie,Calderon,Jeannie Calderon,Bachelor,34621,426990,6474885816966498813
Clelia,Grill,Clelia Grill,Bachelor,39608,426994,-923426013416342459
Breana,Montan,Breana Montan,Bachelor,49312,427024,135990040962341166
Elvera,Dejulio,Elvera Dejulio,Master,17622,427027,5090379320199932574
Sal,Dillehay,Sal Dillehay,Bachelor,48448,427030,8112804009588175714
Solange,Gastel,Solange Gastel,Doctor,25398,427033,-5508937774407307567
Javier,Dasovich,Javier Dasovich,Bachelor,47285,427052,8930908322946526809
Werner,Sow,Werner Sow,Bachelor,31456,427056,2356209460379854914
Rory,Shongo,Rory Shongo,Bachelor,75272,427067,6920631463465204950
Ammie,Remy,Ammie Remy,Bachelor,53441,427072,1397582760444995775
Dillon,Reinwald,Dillon Reinwald,Bachelor,58484,427111,3652303899195868428
Edda,Sevilla,Edda Sevilla,Bachelor,55005,427112,-5705687568941923718
Shaunna,Mrochek,Shaunna Mrochek,Bachelor,95058,427127,1522100826998837406
Jackelyn,Harmison,Jackelyn Harmison,Bachelor,34990,427140,-3137776613900154035
Marylou,Lett,Marylou Lett,Bachelor,46587,427177,7585163070105145177
Irving,Nothstine,Irving Nothstine,Bachelor,89196,427181,-5402857874340785343
Donn,Foister,Donn Foister,Bachelor,21629,427196,-6039862940894675070
Bennie,Cistrunk,Bennie Cistrunk,Bachelor,58789,427234,3059794008878043975
Narcisa,Fuelling,Narcisa Fuelling,Bachelor,81145,427245,3796563923845950313
Artie,Rayl,Artie Rayl,Master,12902,427246,7732108618798405108
Noriko,Jentzsch,Noriko Jentzsch,Bachelor,31385,427318,7873311340851010946
Hulda,Peil,Hulda Peil,Bachelor,67132,427329,8187405115052520004
Luciano,Amante,Luciano Amante,High School or Below,26736,427354,2166655035053561158
Yasmine,Wiste,Yasmine Wiste,Bachelor,76456,427358,-6083912541487966635
Tameka,Burk,Tameka Burk,Bachelor,61675,427440,6818195550867440013
Mirta,Degler,Mirta Degler,Bachelor,29444,427444,-7332645688860336120
Min,Biffer,Min Biffer,Doctor,23634,427445,5037837386995513558
Sheridan,Banton,Sheridan Banton,Bachelor,79065,427491,-2950749169461182452
Chun,Shufflebarger,Chun Shufflebarger,Bachelor,68727,427517,5132388889479838416
Dollie,Skillicorn,Dollie Skillicorn,High School or Below,23206,427523,-2577432434373032727
Josefina,Fonville,Josefina Fonville,Bachelor,93087,427537,8406930562401413137
